name,sex,count,year
Kendyl,F,221,2014
Sariyah,F,221,2014
Tinsley,F,221,2014
Anneliese,F,219,2014
Emerald,F,219,2014
Kyndal,F,219,2014
Sanaa,F,219,2014
Dalary,F,218,2014
Leela,F,218,2014
Maddie,F,218,2014
Annelise,F,217,2014
Emmie,F,217,2014
Gisselle,F,217,2014
Reece,F,217,2014
Antonella,F,216,2014
Araceli,F,216,2014
Delia,F,216,2014
Frankie,F,216,2014
Kayleen,F,216,2014
Addalyn,F,215,2014
Britney,F,214,2014
Lennox,F,214,2014
Maren,F,214,2014
Meghan,F,214,2014
Zelda,F,214,2014
Jenesis,F,213,2014
Belinda,F,212,2014
Drew,F,212,2014
Adalee,F,211,2014
Annabeth,F,211,2014
Dania,F,211,2014
Leilah,F,211,2014
Priya,F,211,2014
Marlene,F,210,2014
Rachael,F,210,2014
Rosalee,F,210,2014
Roxanne,F,210,2014
Amayah,F,209,2014
Diya,F,209,2014
Elodie,F,209,2014
Etta,F,209,2014
Sally,F,209,2014
Scout,F,209,2014
Everlee,F,208,2014
Samira,F,208,2014
Addie,F,207,2014
Ailyn,F,207,2014
Coral,F,207,2014
Itzayana,F,207,2014
Audrianna,F,206,2014
Evalynn,F,206,2014
Katerina,F,206,2014
Malayah,F,206,2014
Marlowe,F,206,2014
Rihanna,F,206,2014
Shea,F,206,2014
Amiah,F,205,2014
Annaliese,F,205,2014
Noel,F,205,2014
Stacy,F,205,2014
Damaris,F,203,2014
Ila,F,203,2014
Karissa,F,203,2014
Kaylani,F,203,2014
Kenleigh,F,203,2014
Marlie,F,203,2014
Maxine,F,203,2014
Sofie,F,203,2014
Spencer,F,203,2014
Anayah,F,202,2014
Asha,F,202,2014
Keily,F,202,2014
Nahla,F,202,2014
Persephone,F,202,2014
Shirley,F,202,2014
Cassie,F,201,2014
Hailie,F,201,2014
Kaleah,F,201,2014
Kaylyn,F,201,2014
Lorena,F,201,2014
Makena,F,201,2014
Maritza,F,201,2014
Sunny,F,201,2014
Vada,F,201,2014
Alessia,F,200,2014
Cambree,F,200,2014
Emi,F,200,2014
Harleigh,F,200,2014
Louise,F,200,2014
Taraji,F,200,2014
Yesenia,F,200,2014
Karmen,F,199,2014
Kaycee,F,199,2014
Sailor,F,199,2014
Silvia,F,199,2014
Areli,F,198,2014
Calliope,F,198,2014
Dariana,F,198,2014
Zayla,F,198,2014
Brynleigh,F,197,2014
Gracyn,F,197,2014
Isabell,F,197,2014
Whitley,F,197,2014
Blaire,F,196,2014
Leena,F,196,2014
Maryjane,F,196,2014
Raya,F,196,2014
Nya,F,195,2014
Xiomara,F,195,2014
Yuliana,F,195,2014
Adilyn,F,194,2014
Annaleigh,F,194,2014
Betty,F,194,2014
Della,F,194,2014
Kalia,F,194,2014
Selene,F,194,2014
Tia,F,194,2014
Viola,F,194,2014
Aliyana,F,193,2014
Capri,F,193,2014
Addelyn,F,192,2014
Karli,F,192,2014
Nyah,F,192,2014
Tania,F,192,2014
Agnes,F,191,2014
Brynley,F,191,2014
Gretchen,F,191,2014
Haylie,F,191,2014
Rubi,F,191,2014
Valery,F,191,2014
Marian,F,190,2014
Roslyn,F,190,2014
Violeta,F,190,2014
Alora,F,189,2014
Ananya,F,189,2014
Celina,F,189,2014
Essence,F,189,2014
Rebeca,F,189,2014
Abrianna,F,188,2014
Aleyda,F,188,2014
Heavenly,F,188,2014
Kenzi,F,188,2014
Kynleigh,F,188,2014
Naima,F,188,2014
Davina,F,187,2014
Eisley,F,187,2014
Katarina,F,187,2014
Kiersten,F,187,2014
Violette,F,187,2014
Kaila,F,186,2014
Paisleigh,F,186,2014
Samiya,F,186,2014
Brayleigh,F,185,2014
Jacey,F,185,2014
Pamela,F,185,2014
Skylynn,F,185,2014
Adela,F,184,2014
Annette,F,184,2014
Ashanti,F,184,2014
Darcy,F,184,2014
Kamari,F,184,2014
Katy,F,184,2014
Kirsten,F,184,2014
Rylynn,F,184,2014
Zaylee,F,184,2014
Florence,F,183,2014
Leigha,F,183,2014
Nellie,F,183,2014
Opal,F,183,2014
Yazmin,F,183,2014
Jaqueline,F,182,2014
Amora,F,181,2014
Hayleigh,F,181,2014
Luisa,F,181,2014
Maisy,F,181,2014
Alanis,F,180,2014
Blessing,F,180,2014
Kacey,F,180,2014
Kya,F,180,2014
Maite,F,180,2014
Mika,F,180,2014
Vivianna,F,180,2014
Adyson,F,179,2014
Alanah,F,179,2014
Aliah,F,179,2014
Beatrix,F,179,2014
Loretta,F,179,2014
Miyah,F,179,2014
Soraya,F,179,2014
Aarya,F,178,2014
Arantza,F,178,2014
Bentley,F,178,2014
Cailyn,F,178,2014
Caleigh,F,178,2014
Keila,F,178,2014
Tianna,F,178,2014
Adley,F,177,2014
Hillary,F,177,2014
Janice,F,177,2014
Karly,F,177,2014
Malka,F,177,2014
Milah,F,177,2014
Vida,F,177,2014
Yasmine,F,177,2014
Elia,F,176,2014
Laniyah,F,176,2014
Marisa,F,175,2014
Seraphina,F,175,2014
Aarna,F,174,2014
Aiyanna,F,174,2014
Elly,F,174,2014
Meera,F,174,2014
Rayleigh,F,174,2014
Suri,F,174,2014
Carson,F,173,2014
Egypt,F,173,2014
Jazelle,F,173,2014
Litzy,F,173,2014
Lizeth,F,173,2014
Palmer,F,173,2014
Shyanne,F,173,2014
Elana,F,172,2014
Jovie,F,172,2014
Kinzley,F,172,2014
Lilyann,F,172,2014
Shreya,F,172,2014
Addalynn,F,171,2014
Audree,F,171,2014
Colbie,F,171,2014
Darlene,F,171,2014
Mariela,F,171,2014
Flora,F,170,2014
Izzabella,F,170,2014
Rita,F,170,2014
Blythe,F,169,2014
Carsyn,F,169,2014
Christiana,F,169,2014
Geneva,F,169,2014
Milagros,F,169,2014
Novalee,F,169,2014
Tyler,F,169,2014
Brinlee,F,168,2014
Jaslyn,F,168,2014
Tamara,F,168,2014
Ashton,F,167,2014
Isadora,F,167,2014
Janet,F,167,2014
Jubilee,F,167,2014
Kyrie,F,167,2014
Malak,F,167,2014
Grayson,F,166,2014
Iyanna,F,166,2014
Nalani,F,166,2014
Raylynn,F,166,2014
Adaline,F,165,2014
Aniston,F,165,2014
Carissa,F,165,2014
Guinevere,F,165,2014
Jamiyah,F,165,2014
Janie,F,165,2014
Jaylyn,F,165,2014
Melinda,F,165,2014
Aadya,F,164,2014
Anita,F,164,2014
Chevelle,F,164,2014
Leilany,F,164,2014
Lianna,F,164,2014
Ivana,F,163,2014
Khadija,F,163,2014
Marin,F,163,2014
Mayra,F,163,2014
Skylah,F,163,2014
Winnie,F,163,2014
Donna,F,162,2014
Jamya,F,162,2014
Karley,F,162,2014
Yaneli,F,162,2014
Yvette,F,162,2014
Azul,F,161,2014
Darla,F,161,2014
Gisele,F,161,2014
Kamiyah,F,161,2014
Maura,F,161,2014
Pepper,F,161,2014
Shanaya,F,161,2014
Sheila,F,161,2014
Alex,F,160,2014
Imogen,F,160,2014
Sonya,F,160,2014
Charlene,F,159,2014
Dayanna,F,159,2014
Jael,F,159,2014
Journi,F,159,2014
Leticia,F,159,2014
Marcella,F,159,2014
Nadine,F,159,2014
Sapphire,F,159,2014
Shyla,F,159,2014
Yaretzy,F,159,2014
Carmella,F,158,2014
Eleni,F,158,2014
Emmerson,F,158,2014
Ezra,F,158,2014
Geraldine,F,158,2014
Lidia,F,158,2014
Mariella,F,158,2014
Susanna,F,158,2014
Abbey,F,157,2014
Avalon,F,157,2014
Briar,F,157,2014
Cayla,F,157,2014
Evangelina,F,157,2014
Jaylen,F,157,2014
Jazzlyn,F,157,2014
Keziah,F,157,2014
Linnea,F,157,2014
Mireya,F,157,2014
Shaylee,F,157,2014
Brookelynn,F,156,2014
Angely,F,155,2014
Calista,F,155,2014
Clover,F,154,2014
Dafne,F,154,2014
Delanie,F,154,2014
Gina,F,154,2014
Maribel,F,154,2014
Sarina,F,154,2014
Shania,F,154,2014
Yara,F,154,2014
Aida,F,153,2014
Analise,F,153,2014
Dalila,F,153,2014
Margo,F,153,2014
Soleil,F,153,2014
Toni,F,153,2014
Ayesha,F,152,2014
Evolet,F,152,2014
Farah,F,152,2014
Jaclyn,F,152,2014
Layan,F,152,2014
Quincy,F,152,2014
Tina,F,152,2014
Araya,F,151,2014
Bridgette,F,151,2014
Lacy,F,151,2014
Lela,F,151,2014
Lucie,F,151,2014
Yoselin,F,151,2014
Alyse,F,150,2014
Aracely,F,150,2014
Cambrie,F,150,2014
Carol,F,150,2014
Nailah,F,150,2014
Yamilet,F,150,2014
Alba,F,149,2014
Arlene,F,149,2014
Carrie,F,149,2014
Claira,F,149,2014
Evelina,F,149,2014
Ida,F,149,2014
Izabel,F,149,2014
Jaiden,F,149,2014
Kalea,F,149,2014
Unique,F,149,2014
Ziva,F,149,2014
Emiliana,F,148,2014
Irie,F,148,2014
Keeley,F,148,2014
Lillyann,F,148,2014
Luella,F,148,2014
Queen,F,148,2014
Ariane,F,147,2014
Denisse,F,147,2014
Eunice,F,147,2014
Kynslee,F,147,2014
Adalie,F,146,2014
Dina,F,146,2014
Judy,F,146,2014
Nicolette,F,146,2014
Peighton,F,146,2014
Ema,F,145,2014
Janiah,F,145,2014
Petra,F,145,2014
Dominique,F,144,2014
Elinor,F,144,2014
Jaidyn,F,144,2014
Lucinda,F,144,2014
Makenzi,F,144,2014
Nariah,F,144,2014
Salem,F,144,2014
Shay,F,144,2014
Adina,F,143,2014
Anaiah,F,143,2014
Emme,F,143,2014
Grecia,F,143,2014
Kayley,F,143,2014
Layna,F,143,2014
Marceline,F,143,2014
Andie,F,142,2014
Beverly,F,142,2014
Dior,F,142,2014
Elyssa,F,142,2014
Kathy,F,142,2014
Lacie,F,142,2014
Marion,F,142,2014
Maycee,F,142,2014
Miabella,F,142,2014
Taylin,F,142,2014
Zaniya,F,142,2014
Ariela,F,141,2014
Harlie,F,141,2014
Kamora,F,141,2014
Maryann,F,141,2014
Adaleigh,F,140,2014
Aditi,F,140,2014
Anyla,F,140,2014
Avani,F,140,2014
Beatriz,F,140,2014
Brigitte,F,140,2014
Calla,F,140,2014
Chelsey,F,140,2014
Korie,F,140,2014
Nikki,F,140,2014
Nyomi,F,140,2014
Tahiry,F,140,2014
Tallulah,F,140,2014
Annamarie,F,139,2014
Ariyanna,F,139,2014
Chyna,F,139,2014
Emalyn,F,139,2014
Finnley,F,139,2014
Nelly,F,139,2014
Nichole,F,139,2014
Zora,F,139,2014
Ariyana,F,138,2014
Camdyn,F,138,2014
Elisha,F,138,2014
Emry,F,138,2014
Heidy,F,138,2014
Laci,F,138,2014
May,F,138,2014
Aleeah,F,137,2014
Arabelle,F,137,2014
Chasity,F,137,2014
Eiza,F,137,2014
Jersey,F,137,2014
Rosemarie,F,137,2014
Yarely,F,137,2014
Isha,F,136,2014
Kamiya,F,136,2014
Lenora,F,136,2014
Maylin,F,136,2014
Tala,F,136,2014
Taytum,F,136,2014
Abbygail,F,135,2014
Eleanora,F,135,2014
Estefania,F,135,2014
Georgina,F,135,2014
Harmonie,F,135,2014
Joslynn,F,135,2014
Kaylah,F,135,2014
Kristin,F,135,2014
Malina,F,135,2014
Renesmee,F,135,2014
Zahara,F,135,2014
Amariah,F,134,2014
Amerie,F,134,2014
Amyah,F,134,2014
Bernadette,F,134,2014
Betsy,F,134,2014
Christian,F,134,2014
Constance,F,134,2014
Eryn,F,134,2014
Kamya,F,134,2014
Karolina,F,134,2014
Reign,F,134,2014
Shaniya,F,134,2014
Symphony,F,134,2014
Tahlia,F,134,2014
Vayda,F,134,2014
Halo,F,133,2014
Josslyn,F,133,2014
Magdalene,F,133,2014
Precious,F,133,2014
Rhiannon,F,133,2014
Skylee,F,133,2014
Abagail,F,132,2014
Jadyn,F,132,2014
Jianna,F,132,2014
Katia,F,132,2014
Kenlee,F,132,2014
Makinley,F,132,2014
Margarita,F,132,2014
Sanai,F,132,2014
Susana,F,132,2014
Waverly,F,132,2014
Aila,F,131,2014
Annmarie,F,131,2014
Ashlee,F,131,2014
Candice,F,131,2014
Chiara,F,131,2014
Emoni,F,131,2014
Graciela,F,131,2014
Harriet,F,131,2014
Kamilla,F,131,2014
Prisha,F,131,2014
Alessa,F,130,2014
Anjali,F,130,2014
Blanca,F,130,2014
Kalina,F,130,2014
Mayah,F,130,2014
Raeleigh,F,130,2014
Sandy,F,130,2014
Taliah,F,130,2014
Tanya,F,130,2014
Amarie,F,129,2014
Citlali,F,129,2014
Keely,F,129,2014
Melani,F,129,2014
Milly,F,129,2014
Ryder,F,129,2014
Tracy,F,129,2014
Trisha,F,129,2014
Brea,F,128,2014
Janney,F,128,2014
Kenzley,F,128,2014
Lori,F,128,2014
Martina,F,128,2014
Rilee,F,128,2014
Brittney,F,127,2014
Haddie,F,127,2014
Justyce,F,127,2014
Kaci,F,127,2014
Lincoln,F,127,2014
Love,F,127,2014
Mazie,F,127,2014
Payten,F,127,2014
Yvonne,F,127,2014
Zola,F,127,2014
Abigale,F,126,2014
Amor,F,126,2014
Arianny,F,126,2014
Baylor,F,126,2014
Iyana,F,126,2014
Keilani,F,126,2014
Moira,F,126,2014
Montana,F,126,2014
Noelia,F,126,2014
Aspyn,F,125,2014
Evelin,F,125,2014
Gillian,F,125,2014
Jordin,F,125,2014
Josselyn,F,125,2014
Lucero,F,125,2014
Rileigh,F,125,2014
Yuna,F,125,2014
Abigayle,F,124,2014
Caelyn,F,124,2014
Cattleya,F,124,2014
Channing,F,124,2014
Denver,F,124,2014
Inara,F,124,2014
Jaya,F,124,2014
Kacie,F,124,2014
Kinsleigh,F,124,2014
Kloe,F,124,2014
Lux,F,124,2014
Sydnee,F,124,2014
Amberly,F,123,2014
Billie,F,123,2014
Carmela,F,123,2014
Cierra,F,123,2014
Doris,F,123,2014
Emeri,F,123,2014
Makiyah,F,123,2014
Myka,F,123,2014
Nayla,F,123,2014
Yolanda,F,123,2014
Batsheva,F,122,2014
Cooper,F,122,2014
Diane,F,122,2014
Gwenyth,F,122,2014
Italia,F,122,2014
Kenadee,F,122,2014
Liza,F,122,2014
Niyah,F,122,2014
Raleigh,F,122,2014
Raniyah,F,122,2014
Shayna,F,122,2014
Zaira,F,122,2014
Zia,F,122,2014
Amilia,F,121,2014
Ariadna,F,121,2014
Austin,F,121,2014
Candace,F,121,2014
Daleysa,F,121,2014
Deja,F,121,2014
Elli,F,121,2014
Sahana,F,121,2014
Zaina,F,121,2014
Analeigh,F,120,2014
Ayah,F,120,2014
Jacelyn,F,120,2014
Jamiya,F,120,2014
Maliya,F,120,2014
Rosalia,F,120,2014
Stephany,F,120,2014
Zaya,F,120,2014
Annalisa,F,119,2014
Anylah,F,119,2014
Ayvah,F,119,2014
Jackie,F,119,2014
Jiselle,F,119,2014
Krista,F,119,2014
Makaylah,F,119,2014
Mariajose,F,119,2014
Navya,F,119,2014
Pippa,F,119,2014
Raizy,F,119,2014
Saphira,F,119,2014
Emelyn,F,118,2014
Estefany,F,118,2014
Jaycie,F,118,2014
Joey,F,118,2014
Kambree,F,118,2014
Keegan,F,118,2014
Preslie,F,118,2014
Sana,F,118,2014
Serafina,F,118,2014
Shoshana,F,118,2014
Taelyn,F,118,2014
Cristal,F,117,2014
Fabiola,F,117,2014
Hartley,F,117,2014
Jaslene,F,117,2014
Laina,F,117,2014
Melia,F,117,2014
Savanah,F,117,2014
Braylynn,F,116,2014
Camden,F,116,2014
Colleen,F,116,2014
Edie,F,116,2014
Faigy,F,116,2014
Jackeline,F,116,2014
Jailyn,F,116,2014
Kalli,F,116,2014
Akshara,F,115,2014
Aleyah,F,115,2014
Aniah,F,115,2014
Cielo,F,115,2014
Ester,F,115,2014
Jaci,F,115,2014
Jalayah,F,115,2014
Jude,F,115,2014
Kamdyn,F,115,2014
Lorraine,F,115,2014
Paizley,F,115,2014
Yasmeen,F,115,2014
Alyna,F,114,2014
Carys,F,114,2014
Emmarie,F,114,2014
Hollis,F,114,2014
Jaina,F,114,2014
Journie,F,114,2014
Kelsi,F,114,2014
Laylani,F,114,2014
Maiya,F,114,2014
Bennett,F,113,2014
Ellyana,F,113,2014
Ever,F,113,2014
Hafsa,F,113,2014
Jayna,F,113,2014
Joanne,F,113,2014
Kayli,F,113,2014
Keren,F,113,2014
Kierra,F,113,2014
Kiya,F,113,2014
Lakyn,F,113,2014
Lesley,F,113,2014
Tesla,F,113,2014
Alexus,F,112,2014
Arlette,F,112,2014
Avarie,F,112,2014
Desirae,F,112,2014
Hudson,F,112,2014
Khalia,F,112,2014
Klara,F,112,2014
Lanie,F,112,2014
Lillith,F,112,2014
Marcela,F,112,2014
Niya,F,112,2014
Samaya,F,112,2014
Saoirse,F,112,2014
Taniyah,F,112,2014
Iman,F,111,2014
Indigo,F,111,2014
Journei,F,111,2014
Kari,F,111,2014
Nechama,F,111,2014
Roselynn,F,111,2014
Yael,F,111,2014
Abriella,F,110,2014
Brystol,F,110,2014
Carli,F,110,2014
Cosette,F,110,2014
Emalee,F,110,2014
Gizelle,F,110,2014
Jannah,F,110,2014
Joselin,F,110,2014
Leanne,F,110,2014
Lillyan,F,110,2014
Malena,F,110,2014
Nila,F,110,2014
Presleigh,F,110,2014
Sonja,F,110,2014
Tanvi,F,110,2014
Viktoria,F,110,2014
Alyanna,F,109,2014
Aven,F,109,2014
Charly,F,109,2014
Devorah,F,109,2014
Freyja,F,109,2014
Honor,F,109,2014
Johana,F,109,2014
Khadijah,F,109,2014
Laiyah,F,109,2014
Lupita,F,109,2014
Maelynn,F,109,2014
Rosalinda,F,109,2014
Sahara,F,109,2014
Selma,F,109,2014
Teegan,F,109,2014
Ashly,F,108,2014
Jacie,F,108,2014
Karmyn,F,108,2014
Laken,F,108,2014
Laniya,F,108,2014
Ruthie,F,108,2014
Vivianne,F,108,2014
Zooey,F,108,2014
Aiza,F,107,2014
Anisa,F,107,2014
Deasia,F,107,2014
Dianna,F,107,2014
Everley,F,107,2014
Iyla,F,107,2014
Karoline,F,107,2014
Noah,F,107,2014
Roxanna,F,107,2014
Star,F,107,2014
Veronika,F,107,2014
Wilhelmina,F,107,2014
Aaleyah,F,106,2014
Ailani,F,106,2014
Arionna,F,106,2014
Audrie,F,106,2014
Bellamy,F,106,2014
Calleigh,F,106,2014
Darby,F,106,2014
Elysia,F,106,2014
Jalynn,F,106,2014
Kelis,F,106,2014
Legacy,F,106,2014
Marianne,F,106,2014
Marli,F,106,2014
Oaklee,F,106,2014
Santana,F,106,2014
Aaralyn,F,105,2014
Adrian,F,105,2014
Ashleigh,F,105,2014
Charis,F,105,2014
Fatimah,F,105,2014
Kenzlee,F,105,2014
Khloee,F,105,2014
Kynzlee,F,105,2014
Leann,F,105,2014
Mandy,F,105,2014
Reem,F,105,2014
Rhyan,F,105,2014
Roxana,F,105,2014
Rylin,F,105,2014
Sanvi,F,105,2014
Xochitl,F,105,2014
Zoee,F,105,2014
Zyana,F,105,2014
Ameera,F,104,2014
Arwen,F,104,2014
Asiya,F,104,2014
Daria,F,104,2014
Dasia,F,104,2014
Ela,F,104,2014
Elliette,F,104,2014
Emmaleigh,F,104,2014
Ira,F,104,2014
Juana,F,104,2014
Kerrigan,F,104,2014
Kianna,F,104,2014
Lilyan,F,104,2014
Memphis,F,104,2014
Rania,F,104,2014
Rowen,F,104,2014
Stacey,F,104,2014
Stormy,F,104,2014
Talya,F,104,2014
Adamaris,F,103,2014
Alli,F,103,2014
Arleth,F,103,2014
Braylin,F,103,2014
Cayleigh,F,103,2014
Devin,F,103,2014
Gentry,F,103,2014
Malani,F,103,2014
Mariya,F,103,2014
Mayte,F,103,2014
Merida,F,103,2014
Mylee,F,103,2014
Rochel,F,103,2014
Rosalynn,F,103,2014
Salome,F,103,2014
Sheyla,F,103,2014
Ansleigh,F,102,2014
Aribella,F,102,2014
Avril,F,102,2014
Brylie,F,102,2014
Danae,F,102,2014
Inaya,F,102,2014
Jailynn,F,102,2014
Jeanette,F,102,2014
Kavya,F,102,2014
Mckinlee,F,102,2014
Nori,F,102,2014
Rain,F,102,2014
Adalina,F,101,2014
Ani,F,101,2014
Anistyn,F,101,2014
Janyla,F,101,2014
Justine,F,101,2014
Kyah,F,101,2014
Lois,F,101,2014
Mindy,F,101,2014
Nahomi,F,101,2014
Nyasia,F,101,2014
Rosalind,F,101,2014
Sabina,F,101,2014
Shyann,F,101,2014
Afton,F,100,2014
Angelie,F,100,2014
Arizona,F,100,2014
Cleo,F,100,2014
Hollie,F,100,2014
Margaux,F,100,2014
Marielle,F,100,2014
Monique,F,100,2014
Ria,F,100,2014
Sahasra,F,100,2014
Samya,F,100,2014
Shae,F,100,2014
Siya,F,100,2014
Tiara,F,100,2014
Winifred,F,100,2014
Yulissa,F,100,2014
Aeris,F,99,2014
Aleksandra,F,99,2014
Alonna,F,99,2014
Baileigh,F,99,2014
Britton,F,99,2014
Gitty,F,99,2014
Kennadi,F,99,2014
Letty,F,99,2014
Malky,F,99,2014
Mari,F,99,2014
Priscila,F,99,2014
Roxy,F,99,2014
Zaynab,F,99,2014
Zuleyka,F,99,2014
Brighton,F,98,2014
Caliyah,F,98,2014
Dasha,F,98,2014
Ericka,F,98,2014
Flor,F,98,2014
Isobel,F,98,2014
Jessalyn,F,98,2014
Kirra,F,98,2014
Liah,F,98,2014
Lourdes,F,98,2014
Mackenna,F,98,2014
Samaria,F,98,2014
Sanaya,F,98,2014
Tamar,F,98,2014
Yadira,F,98,2014
Adalia,F,97,2014
Eternity,F,97,2014
Liya,F,97,2014
Mona,F,97,2014
Oriana,F,97,2014
Rocio,F,97,2014
Sabine,F,97,2014
Sterling,F,97,2014
Taleah,F,97,2014
Aarohi,F,96,2014
Adelle,F,96,2014
Aubreigh,F,96,2014
Loren,F,96,2014
Melodie,F,96,2014
Rosalina,F,96,2014
Shira,F,96,2014
Sinai,F,96,2014
Taelynn,F,96,2014
Tayler,F,96,2014
Vianney,F,96,2014
Violetta,F,96,2014
Aisley,F,95,2014
Amaia,F,95,2014
Amethyst,F,95,2014
Anslee,F,95,2014
Avary,F,95,2014
Aviva,F,95,2014
Brynna,F,95,2014
Emberly,F,95,2014
Emmi,F,95,2014
Glory,F,95,2014
Isa,F,95,2014
Iva,F,95,2014
Jolee,F,95,2014
Kiyah,F,95,2014
Kyler,F,95,2014
Liyah,F,95,2014
Maddox,F,95,2014
Maelyn,F,95,2014
Milla,F,95,2014
Paizlee,F,95,2014
Taniya,F,95,2014
Acelynn,F,94,2014
Arie,F,94,2014
Brianne,F,94,2014
Chanelle,F,94,2014
Dawn,F,94,2014
Jamila,F,94,2014
Janaya,F,94,2014
Kinzlee,F,94,2014
Raine,F,94,2014
Shaila,F,94,2014
Taya,F,94,2014
Valencia,F,94,2014
Zadie,F,94,2014
Antoinette,F,93,2014
Brandy,F,93,2014
Haidyn,F,93,2014
Khali,F,93,2014
Lilyanne,F,93,2014
Maizie,F,93,2014
Millicent,F,93,2014
Navy,F,93,2014
Ryley,F,93,2014
Sol,F,93,2014
Sumaya,F,93,2014
Susannah,F,93,2014
Tatyana,F,93,2014
Tayla,F,93,2014
Zinnia,F,93,2014
Abygail,F,92,2014
Acacia,F,92,2014
Althea,F,92,2014
Annistyn,F,92,2014
Baila,F,92,2014
Caidence,F,92,2014
Kaily,F,92,2014
Klaire,F,92,2014
Layne,F,92,2014
Lluvia,F,92,2014
Olyvia,F,92,2014
Safa,F,92,2014
Zarah,F,92,2014
Aleyna,F,91,2014
Annalynn,F,91,2014
Baylie,F,91,2014
Emarie,F,91,2014
Giulia,F,91,2014
Ilana,F,91,2014
Isley,F,91,2014
Jamia,F,91,2014
Joi,F,91,2014
Kyara,F,91,2014
Kyrah,F,91,2014
Magaly,F,91,2014
Marlena,F,91,2014
Noelani,F,91,2014
Reya,F,91,2014
Shaniyah,F,91,2014
Zaida,F,91,2014
Armoni,F,90,2014
Brooklynne,F,90,2014
Collette,F,90,2014
Cori,F,90,2014
Dream,F,90,2014
Hensley,F,90,2014
Kensi,F,90,2014
Lotus,F,90,2014
Nariyah,F,90,2014
Rian,F,90,2014
Vianey,F,90,2014
Yana,F,90,2014
Aaradhya,F,89,2014
Adalynne,F,89,2014
Alaiyah,F,89,2014
Allisson,F,89,2014
Anissa,F,89,2014
Azeneth,F,89,2014
Echo,F,89,2014
Edna,F,89,2014
Josey,F,89,2014
Katharine,F,89,2014
Meagan,F,89,2014
Rae,F,89,2014
Rhylee,F,89,2014
Ameerah,F,88,2014
Cailey,F,88,2014
Dora,F,88,2014
Elyana,F,88,2014
Emree,F,88,2014
Ileana,F,88,2014
Irelynn,F,88,2014
Ivey,F,88,2014
Janeth,F,88,2014
Jennah,F,88,2014
Kristine,F,88,2014
Lynn,F,88,2014
Maddilyn,F,88,2014
Majesty,F,88,2014
Mariel,F,88,2014
Marlo,F,88,2014
Maryn,F,88,2014
Natali,F,88,2014
Rachelle,F,88,2014
Reilly,F,88,2014
Sariya,F,88,2014
Saydee,F,88,2014
Shaindy,F,88,2014
Story,F,88,2014
Zyla,F,88,2014
Alayla,F,87,2014
Alyana,F,87,2014
Amyra,F,87,2014
Debora,F,87,2014
Felicia,F,87,2014
Izel,F,87,2014
Jaden,F,87,2014
Jalaya,F,87,2014
Katheryn,F,87,2014
Korra,F,87,2014
Leana,F,87,2014
Lula,F,87,2014
Merritt,F,87,2014
Navaeh,F,87,2014
Neva,F,87,2014
Aja,F,86,2014
Amal,F,86,2014
Anabell,F,86,2014
Aura,F,86,2014
Avalee,F,86,2014
Avaya,F,86,2014
Avia,F,86,2014
Berlin,F,86,2014
Brigid,F,86,2014
Calli,F,86,2014
Daenerys,F,86,2014
Fatoumata,F,86,2014
Hawa,F,86,2014
Indie,F,86,2014
Jacklyn,F,86,2014
Jiya,F,86,2014
Kaniyah,F,86,2014
Loralei,F,86,2014
Marla,F,86,2014
Rowyn,F,86,2014
Sybil,F,86,2014
Zayda,F,86,2014
Aleeyah,F,85,2014
Amarah,F,85,2014
Avigail,F,85,2014
Berkeley,F,85,2014
Christy,F,85,2014
Dayanara,F,85,2014
Destini,F,85,2014
Emberlyn,F,85,2014
Jayleigh,F,85,2014
Jayne,F,85,2014
Josephina,F,85,2014
Jules,F,85,2014
Kalynn,F,85,2014
Larkin,F,85,2014
Leen,F,85,2014
Marwa,F,85,2014
Terra,F,85,2014
Theodora,F,85,2014
Vicky,F,85,2014
Zofia,F,85,2014
Adleigh,F,84,2014
Anaiya,F,84,2014
Aubry,F,84,2014
Avamarie,F,84,2014
Bracha,F,84,2014
Carrington,F,84,2014
Italy,F,84,2014
Kaliah,F,84,2014
Leylani,F,84,2014
Lynlee,F,84,2014
Makaila,F,84,2014
Marilynn,F,84,2014
Mirabelle,F,84,2014
Norma,F,84,2014
Paulette,F,84,2014
Rayven,F,84,2014
Skyy,F,84,2014
Starr,F,84,2014
Zella,F,84,2014
Arianne,F,83,2014
Brandi,F,83,2014
Delylah,F,83,2014
Evalina,F,83,2014
Jazmyne,F,83,2014
Jenelle,F,83,2014
Kaiden,F,83,2014
Kynnedi,F,83,2014
Laya,F,83,2014
Layah,F,83,2014
Lexington,F,83,2014
Melisa,F,83,2014
Naia,F,83,2014
Savana,F,83,2014
Adison,F,82,2014
Ahana,F,82,2014
Amiracle,F,82,2014
Avonlea,F,82,2014
Azlynn,F,82,2014
Caitlynn,F,82,2014
Chava,F,82,2014
Coralie,F,82,2014
Daniyah,F,82,2014
Devon,F,82,2014
Emeline,F,82,2014
Ines,F,82,2014
Juanita,F,82,2014
Kaileigh,F,82,2014
Leora,F,82,2014
Lovely,F,82,2014
Mahogany,F,82,2014
Mildred,F,82,2014
Naila,F,82,2014
Rena,F,82,2014
Rosario,F,82,2014
Zariya,F,82,2014
Avni,F,81,2014
Azalia,F,81,2014
Cienna,F,81,2014
Grey,F,81,2014
Jannat,F,81,2014
Jaslynn,F,81,2014
